appid,name,header_image,website,release_date,is_free,price,currency,about_the_game,short_description,detailed_description,dlc_count,achievements,recommendations,windows,mac,linux,metacritic_score,metacritic_url,support_url,support_email,interface_languages,audio_languages,developers,publishers,category_ids,category_descriptions,genre_ids,genre_descriptions
2840,X: Beyond the Frontier,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2840/header.jpg?t=1762272682,http://www.egosoft.com/games/x/info_en.php,2010-10-08,False,4.99,EUR,"The Human Race had advanced to the point where we could travel among the stars, we developed giant automated machines to help us colonise other worlds, but there was a fault in their programming and they turned and attacked. Forcing us to lay a trap to protect Earth and exiling the Human race to stay on Earth once again. 500 Years later Kyle Brennan starts his journey by piloting an experimental ship equipped with a new piece of technology allowing it to cross vast distances on its own. However it malfunctions and traps him in a group of sectors inhabited by Aliens, hunted and with no way home, this is his story of survival... Beyond the Frontier... X: Beyond The Frontier is the first part in the X-Universe series of games developed by Egosoft. It tells the story of mankind's rise and fall in the universe, and the attempt by Kyle Brennan to help repopulate the stars using a new ship called the Experimental Shuttle, and how he became trapped in a closed group of sectors linked by a series of jumpgates, owing credits to an alien for helping to save him, and hunted by several people. Unknowingly, a group of secret service people are after him, a group who have tried to hide their races secret, that they are the descendants of a group of Humans who saved earth from the Terraformer fleet they created to help colonise the universe. Now with the Truth coming out, X: Beyond the Frontier allows the player to play as Kyle Brennan on his hunt to find a way home, whilst helping a group of people find the truth about their ancestry, and continue to help save earth from the Terraformers who are now known as the Xenon. Features Trade - Trade in over 50 sectors, with over 50 different goods, upgrade you ships with dozens of upgrades available to you by 5 different races. Fight - Find the location of the hostile pirates and survive against attacks by the Xenon. Build - Construct stations to build your own production empire. Think - Adapt your trading empire to suit the needs of each sectors local economy.","The Human Race had advanced to the point where we could travel among the stars, we developed giant automated machines to help us colonise other worlds, but there was a fault in their programming and they turned and attacked. Forcing us to lay a trap to protect Earth and exiling the Human race to stay on Earth once again.","The Human Race had advanced to the point where we could travel among the stars, we developed giant automated machines to help us colonise other worlds, but there was a fault in their programming and they turned and attacked. Forcing us to lay a trap to protect Earth and exiling the Human race to stay on Earth once again. 500 Years later Kyle Brennan starts his journey by piloting an experimental ship equipped with a new piece of technology allowing it to cross vast distances on its own. However it malfunctions and traps him in a group of sectors inhabited by Aliens, hunted and with no way home, this is his story of survival... Beyond the Frontier... X: Beyond The Frontier is the first part in the X-Universe series of games developed by Egosoft. It tells the story of mankind's rise and fall in the universe, and the attempt by Kyle Brennan to help repopulate the stars using a new ship called the Experimental Shuttle, and how he became trapped in a closed group of sectors linked by a series of jumpgates, owing credits to an alien for helping to save him, and hunted by several people. Unknowingly, a group of secret service people are after him, a group who have tried to hide their races secret, that they are the descendants of a group of Humans who saved earth from the Terraformer fleet they created to help colonise the universe. Now with the Truth coming out, X: Beyond the Frontier allows the player to play as Kyle Brennan on his hunt to find a way home, whilst helping a group of people find the truth about their ancestry, and continue to help save earth from the Terraformers who are now known as the Xenon. Features Trade - Trade in over 50 sectors, with over 50 different goods, upgrade you ships with dozens of upgrades available to you by 5 different races. Fight - Find the location of the hostile pirates and survive against attacks by the Xenon. Build - Construct stations to build your own production empire. Think - Adapt your trading empire to suit the needs of each sectors local economy.",0,0,294,True,False,False,67,https://www.metacritic.com/game/pc/x-beyond-the-frontier?ftag=MCD-06-10aaa1f,www.egosoft.com,support@egosoft.com,"English, German","English, German",Egosoft,Egosoft,"2, 23, 62","Single-player, Steam Cloud, Family Sharing","28, 2","Simulation, Strategy"
2850,X: Tension,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2850/header.jpg?t=1762271546,http://www.egosoft.com/games/x_tension/info_en.php,2010-10-08,False,4.99,EUR,"X-Tension is the eagerly awaited expansion pack to X: Beyond the Frontier. The expansion is not limited by a linear plot line but makes use of new ways to expand your empire. You can now take part in missions that are offered to you throughout the game. Features More Ships - You are no longer limited to one ship, but can now buy and pilot all fighters and small transports in the game. As well as capturing new Pirate ships. Expanded Universe - The universe has also been expanded with over 40 new sectors to visit, trade and fight inside, allowing you to find new locations to build new stations and trade in new goods. The Version 2 Update - The release of the 2.0 upgrade expanded the game even further allowing you to pilot the larger TL class freighter. Continue your quest to explore the universe, trade in over 90 sectors, with over 50 goods, upgrade your ship with dozens of wares available to you by 5 unique alien races and protect yourself from the hostile Xenon.",X-Tension is the eagerly awaited expansion pack to X: Beyond the Frontier. The expansion is not limited by a linear plot line but makes use of new ways to expand your empire. You can now take part in missions that are offered to you throughout the game.,"X-Tension is the eagerly awaited expansion pack to X: Beyond the Frontier. The expansion is not limited by a linear plot line but makes use of new ways to expand your empire. You can now take part in missions that are offered to you throughout the game. Features More Ships - You are no longer limited to one ship, but can now buy and pilot all fighters and small transports in the game. As well as capturing new Pirate ships. Expanded Universe - The universe has also been expanded with over 40 new sectors to visit, trade and fight inside, allowing you to find new locations to build new stations and trade in new goods. The Version 2 Update - The release of the 2.0 upgrade expanded the game even further allowing you to pilot the larger TL class freighter. Continue your quest to explore the universe, trade in over 90 sectors, with over 50 goods, upgrade your ship with dozens of wares available to you by 5 unique alien races and protect yourself from the hostile Xenon.",0,0,104,True,False,False,,,www.egosoft.com,support@egosoft.com,"English, German","English, German",Egosoft,Egosoft,"2, 23, 62","Single-player, Steam Cloud, Family Sharing","28, 2","Simulation, Strategy"
2870,X Rebirth,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2870/header.jpg?t=1762271301,http://www.egosoft.com/games/x_rebirth/info_en.php,2013-11-15,False,29.99,EUR,"In the distant future, the X universe faces a period of profound and irrevocable change. While the universe stumbles towards an uncertain future, countless adventures await as new enemies rise in search of power. Enter a young adventurer and his unlikely female ally traveling in an old, battered ship with a glorious past - two people alone against the galaxy, playing a key part in the events to come. The fate of the universe rests in the hands of the player...X Rebirth represents a spectacular new beginning for the X series, offering loyal fans and newcomers alike a vast, vivid and extremely detailed universe to explore throughout the game. Varied gameplay elements such as action-packed space combat, detailed trading mechanics and high-speed space exploration with fast travel allow players to experience a truly unique space saga that will keep them hooked for dozens of hours. X Rebirth features a whole new user experience - it is easier than ever to start with, and remains as deep as fans expect it.FEATURESTRADE! A fully simulated economy that means your actions really do matter. Travel the space highways to ﬁnd proﬁt in gigantic space cities, swarming with ships and drones.++ Every ship you see has a task. Stop a freighter from reaching its destination and its cargo will be stopped too, causing prices to rise. ++FIGHT! From small scale skirmishes to epic ﬂeet encounters, battles in the X Universe know no limits. Choose to ﬁght for the military, work for the police or be a lawless pirate, or if you prefer just ﬁght when you need to defend yourself - it's up to you.++ Take the action right into massive structures. Target turrets and shield generators to weaken your enemy, damage engines and jump drives to prevent their ships from escaping, or stop their factories producing to cripple their economy. ++BUILD! Create your own empire! From trading stations to large factories, farms to hightech military complexes, everything can belong to you. Build for trade and proﬁt or to strengthen your military presence and dominate your enemies.++ Extend and upgrade your stations to make them operate more efﬁciently, with every element visible in glorious animated detail. Harvest your own resources to keep your empire running smoothly. ++THINK! A rich, detailed history and a deep complex plot await you, but you are free to decide when and where to take part. Explore the universe at your own pace - choose your own path and create your own destiny.++ Get up-close and personal with aliens and humans alike. Land on stations, meet people, then accept missions from them or hire them as crew members for your ships. ++ TRADE, FIGHT, BUILD, THINK... in the X Universe - the biggest sandbox this side of the galaxy.","In the distant future, the X universe faces a period of profound and irrevocable change. While the universe stumbles towards an uncertain future, countless adventures await as new enemies rise in search of power.","In the distant future, the X universe faces a period of profound and irrevocable change. While the universe stumbles towards an uncertain future, countless adventures await as new enemies rise in search of power. Enter a young adventurer and his unlikely female ally traveling in an old, battered ship with a glorious past - two people alone against the galaxy, playing a key part in the events to come. The fate of the universe rests in the hands of the player...X Rebirth represents a spectacular new beginning for the X series, offering loyal fans and newcomers alike a vast, vivid and extremely detailed universe to explore throughout the game. Varied gameplay elements such as action-packed space combat, detailed trading mechanics and high-speed space exploration with fast travel allow players to experience a truly unique space saga that will keep them hooked for dozens of hours. X Rebirth features a whole new user experience - it is easier than ever to start with, and remains as deep as fans expect it.FEATURESTRADE! A fully simulated economy that means your actions really do matter. Travel the space highways to ﬁnd proﬁt in gigantic space cities, swarming with ships and drones.++ Every ship you see has a task. Stop a freighter from reaching its destination and its cargo will be stopped too, causing prices to rise. ++FIGHT! From small scale skirmishes to epic ﬂeet encounters, battles in the X Universe know no limits. Choose to ﬁght for the military, work for the police or be a lawless pirate, or if you prefer just ﬁght when you need to defend yourself - it's up to you.++ Take the action right into massive structures. Target turrets and shield generators to weaken your enemy, damage engines and jump drives to prevent their ships from escaping, or stop their factories producing to cripple their economy. ++BUILD! Create your own empire! From trading stations to large factories, farms to hightech military complexes, everything can belong to you. Build for trade and proﬁt or to strengthen your military presence and dominate your enemies.++ Extend and upgrade your stations to make them operate more efﬁciently, with every element visible in glorious animated detail. Harvest your own resources to keep your empire running smoothly. ++THINK! A rich, detailed history and a deep complex plot await you, but you are free to decide when and where to take part. Explore the universe at your own pace - choose your own path and create your own destiny.++ Get up-close and personal with aliens and humans alike. Land on stations, meet people, then accept missions from them or hire them as crew members for your ships. ++ TRADE, FIGHT, BUILD, THINK... in the X Universe - the biggest sandbox this side of the galaxy.",7,69,5156,True,True,True,33,https://www.metacritic.com/game/pc/x-rebirth?ftag=MCD-06-10aaa1f,http://www.egosoft.com/support/index_en.php,info@egosoft.com,"English, German, Italian, Russian, Simplified Chinese, Traditional Chinese, French, Korean","English, German, French, Korean",Egosoft,Egosoft,"2, 22, 28, 29, 13, 30, 23, 62","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing","1, 28","Action, Simulation"
2900,688(I) Hunter/Killer,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2900/header.jpg?t=1759950629,,2006-10-26,False,4.9,EUR,"688(I) Hunter/Killer, the most realistic submarine simulation ever developed for PC. Master the sonar and weapons control systems, learn to develop real target situations and outfit your boat with the latest advanced weaponry. Then use your skills to complete the tour of duty and earn your dolphins to become a true submariner. A truly authentic simulation: Developed by Sonalysts, a defense contractor who designs submarine simulators for the US Navy Over 12 detailed operating stations: Control all aspects of submarine warfare, including the sonar suite, fire control, helm and target motion analysis Real-World Terrain: Ocean depth and water density for the entire globe are based on actual satellite topographical data Real-life situations: Conduct detailed training and single missions, plus a full campaign based on political analysis from real world situations Multiplayer Warfare: Seek and Destroy up to 8 players over the internet or LAN Full 3D Technology: Full 3D technology allows for multiple camera views and accurate 3D models of over 20 different naval weapons platforms Complete Control: Manage all of the resources of your submarine, including crewmen training and weapons load-outs","688(I) Hunter/Killer, the most realistic submarine simulation ever developed for PC. Master the sonar and weapons control systems, learn to develop real target situations and outfit your boat with the latest advanced weaponry. Then use your skills to complete the tour of duty and earn your dolphins to become a true submariner.","688(I) Hunter/Killer, the most realistic submarine simulation ever developed for PC. Master the sonar and weapons control systems, learn to develop real target situations and outfit your boat with the latest advanced weaponry. Then use your skills to complete the tour of duty and earn your dolphins to become a true submariner. A truly authentic simulation: Developed by Sonalysts, a defense contractor who designs submarine simulators for the US Navy Over 12 detailed operating stations: Control all aspects of submarine warfare, including the sonar suite, fire control, helm and target motion analysis Real-World Terrain: Ocean depth and water density for the entire globe are based on actual satellite topographical data Real-life situations: Conduct detailed training and single missions, plus a full campaign based on political analysis from real world situations Multiplayer Warfare: Seek and Destroy up to 8 players over the internet or LAN Full 3D Technology: Full 3D technology allows for multiple camera views and accurate 3D models of over 20 different naval weapons platforms Complete Control: Manage all of the resources of your submarine, including crewmen training and weapons load-outs",0,0,217,True,False,False,,,http://strategyfirst.com/products/support.html,,English,,Sonalysts,Strategy First,"2, 1, 62","Single-player, Multi-player, Family Sharing",2,Strategy
2910,Fleet Command,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2910/header.jpg?t=1759951826,,2006-10-26,False,4.9,EUR,"International waterways become theaters of war when the world's most formidable maritime powers exchange their fatal blows. With entire fleets at your command, you must strategically deploy vessels from every class - frigate to aircraft to nuclear submarine - to maintain the precarious balance of naval power and gain position for the deadly endgame. Campaigns and mission scenarios straight from current headlines Exclusive real-time strategy with cuttingedge, real-world weapons Intuitive point and click game play No need to memorize symbols or complex commands Player designed task forces Complete 3D environment rotates and zooms for intense combat action Effects modeled in stunning detail- time of day, clouds, rain, differing sea states, ship's wake and pyrotechnics","International waterways become theaters of war when the world's most formidable maritime powers exchange their fatal blows. With entire fleets at your command, you must strategically deploy vessels from every class - frigate to aircraft to nuclear submarine - to maintain the precarious balance of naval power and gain position for the...","International waterways become theaters of war when the world's most formidable maritime powers exchange their fatal blows. With entire fleets at your command, you must strategically deploy vessels from every class - frigate to aircraft to nuclear submarine - to maintain the precarious balance of naval power and gain position for the deadly endgame. Campaigns and mission scenarios straight from current headlines Exclusive real-time strategy with cuttingedge, real-world weapons Intuitive point and click game play No need to memorize symbols or complex commands Player designed task forces Complete 3D environment rotates and zooms for intense combat action Effects modeled in stunning detail- time of day, clouds, rain, differing sea states, ship's wake and pyrotechnics",0,0,459,True,False,False,,,http://strategyfirst.com/products/support.html,,English,,Sonalysts,Strategy First,"2, 62","Single-player, Family Sharing",2,Strategy
2920,Sub Command,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2920/header.jpg?t=1759953566,,2006-10-26,False,4.9,EUR,"Take charge of the most deadly modern-day submarines in the world - three distinct submarines across two unique and challenging campaigns. Utilize cutting-edge sensor and weapon technology to locate, track and destroy the enemy - even deliver Tomahawk missiles to inland targets. Whether transiting, diving, or surfacing you control the smartest, stealthiest and most feared subs on the water today! Three submarines to command - Seawolf, 688(I) and Akula. Each contains authentic naval systems including Sonar, Radar and Target Motion Analysis. Test your skills while firing Tomahawk missiles, rescuing crippled subs, rising through the polar ice cap to communicate information and much more. Easy to use game interface - With straightforward controls and automated crewmen, controlling a submarine has never been easier. Enhanced sound and 3D graphics engine - 3D Objects (over 250), from Russian trawlers to France's Mirage fighters - plus exacting sound modes pull you in like never before. You won't just hear the torpedos, you will feel them.","Take charge of the most deadly modern-day submarines in the world - three distinct submarines across two unique and challenging campaigns. Utilize cutting-edge sensor and weapon technology to locate, track and destroy the enemy - even deliver Tomahawk missiles to inland targets.","Take charge of the most deadly modern-day submarines in the world - three distinct submarines across two unique and challenging campaigns. Utilize cutting-edge sensor and weapon technology to locate, track and destroy the enemy - even deliver Tomahawk missiles to inland targets. Whether transiting, diving, or surfacing you control the smartest, stealthiest and most feared subs on the water today! Three submarines to command - Seawolf, 688(I) and Akula. Each contains authentic naval systems including Sonar, Radar and Target Motion Analysis. Test your skills while firing Tomahawk missiles, rescuing crippled subs, rising through the polar ice cap to communicate information and much more. Easy to use game interface - With straightforward controls and automated crewmen, controlling a submarine has never been easier. Enhanced sound and 3D graphics engine - 3D Objects (over 250), from Russian trawlers to France's Mirage fighters - plus exacting sound modes pull you in like never before. You won't just hear the torpedos, you will feel them.",0,0,136,True,False,False,84,https://www.metacritic.com/game/pc/sub-command?ftag=MCD-06-10aaa1f,,,English,,Sonalysts,Strategy First,"2, 1, 9, 17, 62","Single-player, Multi-player, Co-op, Includes level editor, Family Sharing",2,Strategy
2990,FlatOut 2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2990/header.jpg?t=1765237363,,2006-12-21,False,9.99,EUR,"Experience the drive of your life as you throw yourself around on and off the track causing fences to shatter, tire walls explode, water tanks and barrels fly across the track into other cars. And if anyone, including you, gets caught up in a big smash sit back and watch as the driver gets catapulted through the windscreen in spectacular effect. With over 5,000 destructible objects on each track and 40 deformable pieces on every car sparks are guaranteed to fly increasing the mayhem with every lap!Featuring an enhanced version of the original's lauded physics engine and even faster driving track designs, FlatOut 2 also boasts a plethora of improvements, enhancements and additions to make this the definitive FlatOut experience. Twice as many vehicles, a more sophisticated career mode, additional race environments, double the number of tracks; twice as many mini-games along with many multiplayer modes (via LAN only) are just some of the exhaustive features that are included in FlatOut 2. 45 vehicles to wreck, 12 rag-doll mini games, 57 track combinations, and thousands and thousands of destructible objects. Enjoy the mayhem while listening to a slamming soundtrack from artists including Rob Zombie, Papa Roach, Fall Out Boy, Nickelback, Wolfmother and more! Race hard and collide with up to 7 of your friends online in the souped up car of your dreams.","Experience the drive of your life as you throw yourself around on and off the track causing fences to shatter, tyre walls explode, water tanks and barrels fly across the track into other cars.","Experience the drive of your life as you throw yourself around on and off the track causing fences to shatter, tire walls explode, water tanks and barrels fly across the track into other cars. And if anyone, including you, gets caught up in a big smash sit back and watch as the driver gets catapulted through the windscreen in spectacular effect. With over 5,000 destructible objects on each track and 40 deformable pieces on every car sparks are guaranteed to fly increasing the mayhem with every lap!Featuring an enhanced version of the original's lauded physics engine and even faster driving track designs, FlatOut 2 also boasts a plethora of improvements, enhancements and additions to make this the definitive FlatOut experience. Twice as many vehicles, a more sophisticated career mode, additional race environments, double the number of tracks; twice as many mini-games along with many multiplayer modes (via LAN only) are just some of the exhaustive features that are included in FlatOut 2. 45 vehicles to wreck, 12 rag-doll mini games, 57 track combinations, and thousands and thousands of destructible objects. Enjoy the mayhem while listening to a slamming soundtrack from artists including Rob Zombie, Papa Roach, Fall Out Boy, Nickelback, Wolfmother and more! Race hard and collide with up to 7 of your friends online in the souped up car of your dreams.",0,37,19403,True,False,False,76,https://www.metacritic.com/game/pc/flatout-2?ftag=MCD-06-10aaa1f,http://www.strategyfirst.com/contact-us/,support@strategyfirst.com,"English, French, German, Italian, Spanish - Spain, Czech, Hungarian, Polish, Russian, Simplified Chinese, Traditional Chinese","English, Traditional Chinese","Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Strategy First,"2, 1, 49, 36, 47, 22, 28, 29, 51, 30, 55, 57, 23, 62","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Workshop, DualShock Controller Support, DualSense Controller Support, Steam Cloud, Family Sharing",9,Racing
3010,Xpand Rally,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3010/header.jpg?t=1729249898,http://www.xpandrally.com,2006-08-24,False,4.99,EUR,"Please note as of October 2024, the online features for this game will no longer be supported.Xpand Rally is a breathtaking game that gives you the true to life experience of driving powerful rally cars amidst photorealistic sceneries. Realistic weather effects, rolling hills, and animated scenery all add to game's visual perfection. Xpand Rally also features highly detailed models of modern rally cars and handling physics developed with the help of rally sport professionals which further enhance the realism of driving experience.Xpand Rally combines the best elements of Rally and Rally Cross racing in one unique gaming experience.The game offers a career mode based on time trials during both individual races and World Championship Series which will satisfy traditional Rally fans. The Rally Cross fans won't be disappointed either - they can challenge several opponents in head to head racing during competitions based on real and fictitious race events.Xpand Rally, as the only title on the market, brings the economy factor into a rally game. The player starts with a junk car and competes in races to earn money and acquire upgrades, repair damage, tweak performance and pay the race entry fees.Along with the tuning-up, the car's condition affects its handling. Due to accurate damage system, it is highly dependent on the player's driving skills. The physical handling model is also influenced by car parts configuration and provides both authentic feel and joy of driving.The interactive race track surroundings with enhanced game physics and the innovative approach to changing daytime and weather conditions, both influencing the car handling, are other hallmarks of Xpand Rally that distinguish it from other racing games.For the first time among rally games Xpand Rally includes a complete set of easy-to-use editing tools enabling to create new tracks, cars or even game mods.","Please note as of October 2024, the online features for this game will no longer be supported.Xpand Rally is a breathtaking game that gives you the true to life experience of driving powerful rally cars amidst photorealistic sceneries. Realistic weather effects, rolling hills, and animated scenery all add to game's visual perfection.","Please note as of October 2024, the online features for this game will no longer be supported.Xpand Rally is a breathtaking game that gives you the true to life experience of driving powerful rally cars amidst photorealistic sceneries. Realistic weather effects, rolling hills, and animated scenery all add to game's visual perfection. Xpand Rally also features highly detailed models of modern rally cars and handling physics developed with the help of rally sport professionals which further enhance the realism of driving experience.Xpand Rally combines the best elements of Rally and Rally Cross racing in one unique gaming experience.The game offers a career mode based on time trials during both individual races and World Championship Series which will satisfy traditional Rally fans. The Rally Cross fans won't be disappointed either - they can challenge several opponents in head to head racing during competitions based on real and fictitious race events.Xpand Rally, as the only title on the market, brings the economy factor into a rally game. The player starts with a junk car and competes in races to earn money and acquire upgrades, repair damage, tweak performance and pay the race entry fees.Along with the tuning-up, the car's condition affects its handling. Due to accurate damage system, it is highly dependent on the player's driving skills. The physical handling model is also influenced by car parts configuration and provides both authentic feel and joy of driving.The interactive race track surroundings with enhanced game physics and the innovative approach to changing daytime and weather conditions, both influencing the car handling, are other hallmarks of Xpand Rally that distinguish it from other racing games.For the first time among rally games Xpand Rally includes a complete set of easy-to-use editing tools enabling to create new tracks, cars or even game mods.",0,0,542,True,False,False,82,https://www.metacritic.com/game/pc/xpand-rally?ftag=MCD-06-10aaa1f,,,English,,Techland,Techland,"2, 1, 62","Single-player, Multi-player, Family Sharing",9,Racing
3020,Call of Juarez,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3020/header.jpg?t=1729249870,https://techland.net,2007-11-08,False,9.99,EUR,"Please note as of October 2024, the online features for this game will no longer be supported.Call of Juarez is an epic adventure western themed FPS game. The player alternately assumes the roles of two distinct, antagonistic characters: a sneaking fugitive Billy and his hunter the reverend Ray. Apart from the highly interesting, emotional and psychological aspect of the link between the two characters, the player will experience a variety of gameplay with many differences whilst playing a particular character. The game features fast paced revolver duels using historically accurate firearms, horseback riding, mounted combat and stealth actions in memorable locations set after Western movies. Emergent gameplay based on accurate simulation of not only rigid bodies and rag-dolls but also liquids, gases, fire and smoke makes the gameplay innovative and non-linear.Very serious approach to the Wild West theme and detailed reconstruction of the character and visuals of that timesThe use of physics and innovative simulation of fire, liquids, dust, smokes and gases to construct emergent gameplayState of the art graphics making use of the top technology graphics cards features on todays cardsPlaying 2 distinct characters with different abilities and different gameplayHorseback riding and saddle shooting, gunfighter duelsUsing the whip to fight, move objects and move the player's character Legendary weapons form the Gold Fever era and full akimbo mode for the hands on approachExhilarating storyline with full of twists and turns in this exciting Western Genre.","Call of Juarez is an epic adventure western themed FPS game. The player alternately assumes the roles of two distinct, antagonistic characters: a sneaking fugitive Billy and his hunter the reverend Ray.","Please note as of October 2024, the online features for this game will no longer be supported.Call of Juarez is an epic adventure western themed FPS game. The player alternately assumes the roles of two distinct, antagonistic characters: a sneaking fugitive Billy and his hunter the reverend Ray. Apart from the highly interesting, emotional and psychological aspect of the link between the two characters, the player will experience a variety of gameplay with many differences whilst playing a particular character. The game features fast paced revolver duels using historically accurate firearms, horseback riding, mounted combat and stealth actions in memorable locations set after Western movies. Emergent gameplay based on accurate simulation of not only rigid bodies and rag-dolls but also liquids, gases, fire and smoke makes the gameplay innovative and non-linear.Very serious approach to the Wild West theme and detailed reconstruction of the character and visuals of that timesThe use of physics and innovative simulation of fire, liquids, dust, smokes and gases to construct emergent gameplayState of the art graphics making use of the top technology graphics cards features on todays cardsPlaying 2 distinct characters with different abilities and different gameplayHorseback riding and saddle shooting, gunfighter duelsUsing the whip to fight, move objects and move the player's character Legendary weapons form the Gold Fever era and full akimbo mode for the hands on approachExhilarating storyline with full of twists and turns in this exciting Western Genre.",0,0,3711,True,False,False,72,https://www.metacritic.com/game/pc/call-of-juarez?ftag=MCD-06-10aaa1f,http://support.techland.pl,,"English, French, German, Spanish - Spain, Russian",,Techland,Techland Publishing,"2, 1, 29, 62","Single-player, Multi-player, Steam Trading Cards, Family Sharing",1,Action
3050,Xpand Rally Xtreme,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3050/header.jpg?t=1729249907,,2008-10-08,False,4.99,EUR,"Xpand Rally Xtreme shows the true climate and conditions of rally racing. Dangerous, technical tracks, based on the world's hardest special stages full of moguls,jumps,grooves and tight hairpins. By winning races amass funds for faster cars and repairs. The player also has the ability to mechanically tune their cars by increasing parameters such as turbocharger efficiency,fitting sports breaks and suspension kits and more. Features: Extreme driving in the toughest possible conditions: Innumerable moguls, bumps, ditches, potholes, grooves and jumps-the ultimate test of the driver's skills and his car's suspension. Learn to respect a real rally car: Extreme realism of driving a rally car, thanks to the highly-detailed driving physics simulation. Go head-to-head with AI opponents in two exciting new racing modes:Off-Road Series featuring 4x4 xtreme cars and Touring Challenge with 1000BHP GT and DTM supercars Optical and mechanical car tuning and individual parts preference settings. Single race, online play and championship modes","Xpand Rally Xtreme shows the true climate and conditions of rally racing. Dangerous, technical tracks, based on the world's hardest special stages full of moguls,jumps,grooves and tight hairpins. By winning races amass funds for faster cars and repairs.","Xpand Rally Xtreme shows the true climate and conditions of rally racing. Dangerous, technical tracks, based on the world's hardest special stages full of moguls,jumps,grooves and tight hairpins. By winning races amass funds for faster cars and repairs. The player also has the ability to mechanically tune their cars by increasing parameters such as turbocharger efficiency,fitting sports breaks and suspension kits and more. Features: Extreme driving in the toughest possible conditions: Innumerable moguls, bumps, ditches, potholes, grooves and jumps-the ultimate test of the driver's skills and his car's suspension. Learn to respect a real rally car: Extreme realism of driving a rally car, thanks to the highly-detailed driving physics simulation. Go head-to-head with AI opponents in two exciting new racing modes:Off-Road Series featuring 4x4 xtreme cars and Touring Challenge with 1000BHP GT and DTM supercars Optical and mechanical car tuning and individual parts preference settings. Single race, online play and championship modes",0,0,377,True,False,False,,,,,English,,Techland,Techland,"2, 1, 62","Single-player, Multi-player, Family Sharing",9,Racing
